tweet_id,dog_breeds,rating_numerator,rating_denominator,dog_name,dog_stage,retweet_count,favorite_count
718234618122661888,labrador_retriever,13,10,,,1127,4217
717841801130979328,blenheim_spaniel,3,10,Alexanderson,,670,2660
717790033953034240,toy_poodle,11,10,Suki,,1272,3170
717537687239008257,redbone,11,10,Barclay,,2069,6281
717428917016076293,irish_water_spaniel,10,10,,pupper,510,1748
717421804990701568,chesapeake_bay_retriever,11,10,,,945,3446
717047459982213120,golden_retriever,11,10,Skittle,,2135,6826
716802964044845056,golden_retriever,12,10,Flávio,,1317,4627
716791146589110272,wombat,10,10,Smokey,pupper,1474,5204
716447146686459905,toy_poodle,11,10,Jennifur,,6643,14327
716439118184652801,malamute,12,10,,,247,2574
716285507865542656,golden_retriever,13,10,Ozzy,pupper,1225,3041
716080869887381504,chihuahua,50,50,Bluebert,,1935,5272
715928423106027520,chesapeake_bay_retriever,12,10,Stephanus,,987,3485
715758151270801409,labrador_retriever,11,10,,doggo,1596,4085
715733265223708672,kuvasz,11,10,Bubbles,,1920,5093
715704790270025728,siamese_cat,13,10,old,,634,3055
715680795826982913,cardigan,11,10,Bentley,,1813,4719
715360349751484417,pug,10,10,Toby,,1772,5955
715200624753819648,golden_retriever,10,10,Oscar,,2110,5578
715009755312439296,kuvasz,10,10,Nico,,1392,4550
714982300363173890,malamute,12,10,Michelangelope,,1166,4094
714957620017307648,rapeseed,9,10,Calbert,,1595,4503
714606013974974464,weimaraner,10,10,Curtis,,1038,3938
714485234495041536,dalmatian,4,10,Benedict,,1313,2962
714258258790387713,bull_mastiff,12,10,,,808,3281
714251586676113411,labrador_retriever,10,10,Blitz,,940,3570
714214115368108032,samoyed,10,10,Travis,,990,2480
714141408463036416,shetland_sheepdog,8,10,Thumas,,1569,4673
713919462244790272,toy_poodle,13,10,,,869,3564
713909862279876608,old_english_sheepdog,10,10,,,616,2078
713900603437621249,shetland_sheepdog,12,10,Kanu,,829,3062
713411074226274305,labrador_retriever,99,90,,,1440,4802
713177543487135744,barrow,12,10,Piper,,3183,7854
713175907180089344,seat_belt,11,10,,,1630,4851
712809025985978368,pekinese,10,10,Lance,,7602,20378
712717840512598017,shetland_sheepdog,10,10,Opie,,5616,13474
712668654853337088,chow,10,10,Stubert,,1367,4531
712438159032893441,german_shepherd,10,10,,,1756,5799
712309440758808576,toy_poodle,10,10,Sunny,,26,269
712097430750289920,golden_retriever,11,10,Kane,,1172,4144
712092745624633345,boston_bull,12,10,,pupper,1016,3211
712085617388212225,dingo,10,10,,,556,3531
712065007010385924,pembroke,7,10,Steven,,700,2451
711968124745228288,labrador_retriever,6,10,Chester,,2601,8776
711732680602345472,shetland_sheepdog,10,10,Winston,pupper,4653,9756
711652651650457602,cardigan,10,10,,,1037,4228
711363825979756544,basenji,13,10,,,1287,3996
711306686208872448,chesapeake_bay_retriever,9,10,Gary,,819,3596
711008018775851008,pembroke,11,10,,,710,3275
710997087345876993,pembroke,3,10,,,1561,4960
710844581445812225,kuvasz,11,10,Chuckles,pupper,779,2775
710833117892898816,samoyed,12,10,Milo,,606,2937
710658690886586372,kelpie,10,10,Staniel,,636,2529
710588934686908417,shetland_sheepdog,80,80,,,2107,4968
710296729921429505,borzoi,12,10,,,833,2574
710283270106132480,tibetan_terrier,12,10,Beemo,,580,2308
710272297844797440,muzzle,12,10,Oshie,,1425,4945
710153181850935296,pembroke,11,10,infuriating,,1006,3153
710117014656950272,borzoi,11,10,Lacy,,2233,5999
709918798883774466,german_short-haired_pointer,8,10,Tater,,1215,3250
709901256215666688,sulphur-crested_cockatoo,11,10,,pupper,112,732
709852847387627521,pug,12,10,Watson,,1336,3824
709566166965075968,wire-haired_fox_terrier,12,10,,,1367,3865
709556954897764353,pomeranian,12,10,,,1204,3593
709519240576036864,chesapeake_bay_retriever,12,10,Olaf,,277,1620
709449600415961088,papillon,12,10,Cecil,,665,2420
709409458133323776,pekinese,9,10,Vince,,788,2855
709207347839836162,old_english_sheepdog,8,10,Billy,,6567,13755
709198395643068416,muzzle,11,10,Walker,,721,2634
709179584944730112,standard_poodle,11,10,Penny,,763,2213
709158332880297985,labrador_retriever,45,50,,,470,2236
709042156699303936,saluki,13,10,Sammy,,1864,5197
708853462201716736,redbone,10,10,Rodney,,745,1941
708845821941387268,pug,9,10,Klevin,,1015,3226
708834316713893888,golden_retriever,8,10,Lucy,,571,1860
708810915978854401,shih-tzu,9,10,,pupper,7848,18036
708738143638450176,toy_poodle,10,10,Malikai,,917,2997
708711088997666817,pug,10,10,Mister,,834,2790
708479650088034305,border_collie,11,10,Coco,,765,2768
708469915515297792,golden_retriever,11,10,Smokey,,926,3357
708356463048204288,pembroke,11,10,Bobble,,1520,3929
708349470027751425,toy_poodle,12,10,,,831,2568
708149363256774660,labrador_retriever,10,10,Oliver,,1727,4672
708130923141795840,labrador_retriever,11,10,River,,943,3707
708119489313951744,walker_hound,10,10,Jebberson,,1102,2937
708109389455101952,golden_retriever,11,10,,,610,2124
708026248782585858,labrador_retriever,9,10,Cooper,,2166,4799
707995814724026368,dalmatian,10,10,Remington,,1273,3385
707983188426153984,toy_poodle,13,10,,,2,52
707969809498152960,chow,12,10,Farfle,,1097,2941
707776935007539200,lakeland_terrier,12,10,,,1079,3593
707741517457260545,labrador_retriever,11,10,Rufus,,696,2718
707738799544082433,upright,11,10,Sadie,,2785,4495
707693576495472641,bedlington_terrier,10,10,,,1133,3765
707629649552134146,swing,12,10,,,997,2834
707610948723478529,goose,7,10,Jiminus,,7236,18557
707420581654872064,german_shepherd,10,10,,,789,2499
707411934438625280,german_shepherd,12,10,Harper,,673,2486
707387676719185920,pembroke,4,10,Keurig,,1490,3835
707377100785885184,chow,11,10,,pupper,1214,3603
707315916783140866,bluetick,10,10,Clarkus,,727,2698
707297311098011648,whippet,9,10,,,903,3022
707038192327901184,miniature_pinscher,10,10,Cassie,,900,2404
707021089608753152,french_bulldog,11,10,Cupcake,,1540,4433
707014260413456384,chow,10,10,Kathmandu,,664,2502
706904523814649856,beagle,12,10,Tucker,,8830,15961
706644897839910912,golden_retriever,3,10,Elliot,,1224,2814
706593038911545345,pug,12,10,Katie,,718,2363
706538006853918722,labrador_retriever,9,10,Shadow,,1580,3778
706346369204748288,pekinese,11,10,Oliver,,1035,3768
706310011488698368,airedale,12,10,,,9034,23443
706291001778950144,conch,12,10,Koda,,522,1861
706265994973601792,golden_retriever,12,10,,pupper,1030,2979
706166467411222528,pembroke,11,10,Kara,,1819,5636
706153300320784384,golden_retriever,12,10,,,437,1632
705975130514706432,golden_retriever,7,10,Dexter,,842,3397
705970349788291072,italian_greyhound,13,10,Layla,,1008,3440
705898680587526145,labrador_retriever,10,10,Adele,pupper,643,2597
705786532653883392,seat_belt,12,10,Lucy,,596,2132
705442520700944385,bluetick,11,10,,,1859,4877
705428427625635840,seat_belt,12,10,Zara,,1931,4188
705239209544720384,cash_machine,12,10,Cooper,,854,3290
705223444686888960,skunk,11,10,Ambrose,pupper,900,2829
705102439679201280,bookshop,11,10,Jimothy,,585,2342
705066031337840642,pembroke,9,10,Bode,,683,2378
704871453724954624,chesapeake_bay_retriever,10,10,Terrenth,,1245,4585
704859558691414016,labrador_retriever,12,10,Reese,,612,2462
704847917308362754,pembroke,12,10,,,1727,5594
704819833553219584,chesapeake_bay_retriever,10,10,,pupper,1136,2906
704761120771465216,chesapeake_bay_retriever,12,10,,,3257,7283
704499785726889984,barrow,7,10,Chesterson,,1124,3212
704491224099647488,labrador_retriever,13,10,,pupper,97,840
704480331685040129,shetland_sheepdog,12,10,,,1197,3723
704364645503647744,irish_terrier,13,10,,,3999,8804
704347321748819968,kuvasz,11,10,Lucia,,393,1729
704134088924532736,kuvasz,12,10,Bisquick,,519,1653
704113298707505153,golden_retriever,10,10,Ralphson,pupper,629,2031
704054845121142784,labrador_retriever,12,10,,pupper,1028,3201
703774238772166656,golden_retriever,8,10,Stanley,,526,2020
703769065844768768,sussex_spaniel,60,50,,,1276,3621
703631701117943808,labrador_retriever,10,10,,,772,2853
703407252292673536,old_english_sheepdog,10,10,Scooter,pupper,786,2685
703382836347330562,samoyed,9,10,,,1285,3837
703268521220972544,golden_retriever,12,10,Charlie,,618,2152
703079050210877440,blenheim_spaniel,9,10,Socks,,3494,8064
703041949650034688,golden_retriever,12,10,,pupper,14198,28996
702932127499816960,cougar,11,10,,,811,2825
702899151802126337,standard_poodle,10,10,,,509,1772
702684942141153280,norwegian_elkhound,6,10,Chip,,1215,3516
702598099714314240,gordon_setter,11,10,Lucy,,3712,11332
702321140488925184,golden_retriever,12,10,,,1156,3604
702276748847800320,labrador_retriever,13,10,Rudy,,860,2706
701952816642965504,chow,9,10,,,1149,4167
701889187134500865,samoyed,12,10,Fiji,,1558,3905
701805642395348998,kelpie,11,10,Rilo,,1900,3752
701601587219795968,seat_belt,11,10,Bilbo,,523,2299
701570477911896070,miniature_poodle,11,10,,pupper,1055,3080
701545186879471618,malamute,10,10,Coopson,,680,2902
701214700881756160,german_shepherd,9,10,Yoda,,5812,13475
700890391244103680,bernese_mountain_dog,10,10,Millie,pupper,653,2437
700864154249383937,dalmatian,12,10,,,685,2828
700847567345688576,golden_retriever,11,10,Chet,,558,2637
700796979434098688,pembroke,12,10,,pupper,1085,2669
700747788515020802,beagle,10,10,Crouton,,10673,25130
700518061187723268,golden_retriever,7,10,Daniel,,915,2887
700505138482569216,welsh_springer_spaniel,11,10,very,,646,2487
700462010979500032,redbone,10,10,Vincent,,2031,4537
700167517596164096,toy_poodle,12,10,Kaia,,836,2903
700151421916807169,toy_poodle,6,10,Murphy,,754,2450
700143752053182464,keeshond,10,10,Dotsy,,3129,8282
700062718104104960,doberman,11,10,,pupper,778,2890
700029284593901568,beagle,10,10,,pupper,661,2262
700002074055016451,toy_poodle,6,10,Eazy,,1529,3627
699788877217865730,chow,9,10,Thumas,,557,2458
699779630832685056,vizsla,11,10,Cooper,pupper,1397,3039
699446877801091073,labrador_retriever,11,10,Fillup,,2938,6515
699434518667751424,great_pyrenees,5,10,Dave,,577,2384
699423671849451520,basenji,12,10,Archie,,383,1505
699413908797464576,chow,12,10,,pupper,688,2258
699370870310113280,pomeranian,10,10,,,497,2053
699323444782047232,golden_retriever,11,10,Miley,,983,3466
699088579889332224,pug,11,10,Calbert,,715,2451
699079609774645248,miniature_pinscher,10,10,,,745,2677
699072405256409088,boston_bull,3,10,Charl,,1325,3296
699060279947165696,golden_retriever,8,10,Reagan,,2059,4173
699036661657767936,italian_greyhound,12,10,,,1345,2863
698989035503689728,maillot,12,10,Yukon,,1113,3701
698907974262222848,chow,13,10,Oliver,,699,2787
698710712454139905,bernese_mountain_dog,11,10,CeCe,,774,2710
698549713696649216,labrador_retriever,7,10,Rusty,,704,2536
698355670425473025,bathtub,12,10,,,516,2046
698342080612007937,samoyed,9,10,Claude,,1074,2485
698262614669991936,collie,10,10,Jessiga,,2268,5214
698195409219559425,labrador_retriever,11,10,Maximus,,6750,18408
698178924120031232,papillon,11,10,Franklin,,830,3084
697995514407682048,pembroke,9,10,Beau,,372,1665
697990423684476929,chihuahua,10,10,Lily,,1451,3592
697943111201378304,labrador_retriever,11,10,,,776,2638
697881462549430272,golden_retriever,11,10,Doug,,1337,3313
697630435728322560,pembroke,10,10,Cassie,,614,1909
697616773278015490,newfoundland,10,10,Carter,,1144,3467
697596423848730625,dalmatian,8,10,,,1425,3306
697575480820686848,basset,11,10,,pupper,572,2250
697516214579523584,tabby,11,10,,pupper,1282,2281
697482927769255936,blenheim_spaniel,8,10,Ole,,765,2662
697463031882764288,seat_belt,9,10,Pherb,,1552,3748
697270446429966336,shopping_cart,11,10,Blipson,,2087,5131
697259378236399616,norwegian_elkhound,44,40,,,1136,3611
697255105972801536,old_english_sheepdog,10,10,Bentley,,1315,3316
697242256848379904,silky_terrier,8,10,getting,,751,2753
696900204696625153,pomeranian,10,10,Charlie,,1156,3492
696894894812565505,giant_panda,10,10,Oakley,,758,2594
696886256886657024,eskimo_dog,12,10,Rosie,,2016,5317
696877980375769088,walker_hound,9,10,,,802,2689
696754882863349760,toy_poodle,12,10,,,396,1615
696744641916489729,chow,9,10,Misty,pupper,1069,2293
696713835009417216,beagle,10,10,Reptar,,757,2613
696488710901260288,chow,10,10,,pupper,1166,2788
696405997980676096,golden_retriever,1,10,,,1284,3531
696100768806522880,web_site,12,10,,,750,2125
695794761660297217,rottweiler,10,10,,pupper,880,3490
695767669421768709,samoyed,11,10,,,854,2060
695629776980148225,labrador_retriever,13,10,Wyatt,,2377,5020
695446424020918272,toy_poodle,13,10,,,2026,4787
695409464418041856,chihuahua,8,10,Calvin,,4017,9460
695314793360662529,chihuahua,12,10,,,1675,4004
695095422348574720,chow,10,10,Bob,,684,2888
695074328191332352,golden_retriever,10,10,Colin,,1239,3116
695064344191721472,cocker_spaniel,12,10,just,pupper,685,1771
695051054296211456,afghan_hound,11,10,Lorenzo,pupper,885,2918
694925794720792577,clumber,4,10,,,1043,2965
694905863685980160,german_shepherd,6,10,Brian,,1053,3046
694669722378485760,boston_bull,5,10,,,13517,26068
694356675654983680,collie,10,10,Archie,,328,1653
694342028726001664,pembroke,10,10,,pupper,557,1727
694329668942569472,airedale,10,10,Oliviér,,569,2203
694206574471057408,german_shepherd,11,10,,,2297,4582
694183373896572928,staffordshire_bullterrier,9,10,Grady,pupper,1040,3236
694001791655137281,cocker_spaniel,10,10,,,1176,3705
693993230313091072,chihuahua,9,10,Lola,,457,2044
693942351086120961,toy_poodle,11,10,Chester,,413,1896
693644216740769793,golden_retriever,10,10,Kobe,,150,1473
693642232151285760,vizsla,7,10,,,472,2790
693629975228977152,great_dane,10,10,,,894,2685
693622659251335168,pug,9,10,Freddery,,422,1691
693590843962331137,pug,12,10,,pupper,2233,5565
693582294167244802,golden_retriever,10,10,,,292,1802
693486665285931008,saint_bernard,3,10,Phil,pupper,698,1941
693280720173801472,siberian_husky,11,10,,,1403,3669
693267061318012928,chesapeake_bay_retriever,11,10,Lincoln,,925,2622
693231807727280129,shetland_sheepdog,12,10,Oscar,,841,3133
693155686491000832,mexican_hairless,11,10,,pupper,3622,8668
693109034023534592,tennis_ball,9,10,Bodie,,695,1889
693095443459342336,pembroke,12,10,Dunkin,,523,2056
692905862751522816,golden_retriever,10,10,Milo,pupper,998,2683
692901601640583168,briard,9,10,,,682,1971
692894228850999298,malamute,10,10,Wally,pupper,910,2511
692828166163931137,irish_setter,10,10,,,998,3148
692752401762250755,golden_retriever,10,10,Tupawc,,4124,7496
692568918515392513,seat_belt,12,10,,pupper,1737,4739
692535307825213440,chesapeake_bay_retriever,13,10,,pupper,1529,3504
692530551048294401,cardigan,12,10,Chester,,474,2021
692423280028966913,cardigan,10,10,Amber,,265,1618
692417313023332352,norwegian_elkhound,10,10,Cody,,3917,10275
692187005137076224,chihuahua,9,10,,,929,2768
692158366030913536,chow,7,10,Herschel,pupper,896,2369
692142790915014657,lakeland_terrier,12,10,,,438,1798
692017291282812928,miniature_poodle,13,10,,,1081,3153
691820333922455552,malamute,13,10,Teddy,,1860,4329
691793053716221953,chow,9,10,Kingsley,,4732,8910
691756958957883396,seat_belt,8,10,Brockly,,1161,3179
691675652215414786,teddy,10,10,,,577,2116
691483041324204033,miniature_pinscher,10,10,,,656,2608
691444869282295808,great_pyrenees,5,10,,,955,2890
691416866452082688,teddy,12,10,Leo,,8689,21253
691321916024623104,golden_retriever,12,10,Bailey,,747,2828
691096613310316544,labrador_retriever,13,10,,,1019,3253
691090071332753408,golden_retriever,11,10,Molly,,385,1867
690989312272396288,pembroke,11,10,,,3282,6513
690959652130045952,leonberg,12,10,,,1421,3902
690938899477221376,pomeranian,12,10,,,2245,4536
690932576555528194,golden_retriever,11,10,,,1143,3602
690735892932222976,seat_belt,10,10,,,1442,4134
690728923253055490,chihuahua,12,10,Buddy,,597,2384
690690673629138944,german_shepherd,13,10,Peaches,,898,2547
690649993829576704,pug,8,10,Vinscent,,325,1435
690597161306841088,golden_retriever,11,10,Hazel,,681,2163
690400367696297985,chow,12,10,,,509,2041
690374419777196032,samoyed,11,10,Lolo,,972,3560
690360449368465409,golden_retriever,10,10,Eriq,,1006,2925
690348396616552449,cocker_spaniel,11,10,Phred,,573,1644
690248561355657216,remote_control,9,10,,,477,1845
690021994562220032,chihuahua,12,10,Oddie,,1180,3056
690015576308211712,malamute,11,10,Maxwell,,836,2740
690005060500217858,schipperke,10,10,Geoff,,1907,4004
689999384604450816,chesapeake_bay_retriever,12,10,,pupper,424,1561
689993469801164801,chow,10,10,,,518,1618
689977555533848577,tub,10,10,Covach,,502,1490
689905486972461056,labrador_retriever,12,10,,floofer,787,2651
689877686181715968,pembroke,12,10,,,1344,3323
689835978131935233,refrigerator,11,10,Gizmo,pupper,850,2369
689661964914655233,bernese_mountain_dog,9,10,Durg,,1052,3501
689659372465688576,tub,11,10,Fynn,,4412,11394
689623661272240129,dishwasher,12,10,Luca,,748,2467
689599056876867584,cocker_spaniel,8,10,Ricky,,6265,12795
689557536375177216,malamute,10,10,Lucy,pupper,519,2257
689517482558820352,miniature_pinscher,11,10,,,1609,3735
689289219123089408,pembroke,12,10,,,1056,2476
689283819090870273,golden_retriever,12,10,Carl,,1250,3624
689280876073582592,komondor,13,10,,,819,2197
689275259254616065,cocker_spaniel,9,10,Chipson,,285,1273
689255633275777024,yorkshire_terrier,10,10,Herald,,1212,2805
688916208532455424,labrador_retriever,9,10,,,983,3003
688898160958271489,italian_greyhound,11,10,,pupper,890,2307
688894073864884227,golden_retriever,8,10,Clarence,,792,2462
688828561667567616,lakeland_terrier,10,10,,,420,1508
688804835492233216,labrador_retriever,7,10,Hamrick,pupper,227,1043
688789766343622656,doormat,9,10,Brad,,759,2434
688547210804498433,wire-haired_fox_terrier,12,10,,,789,2862
688519176466644993,golden_retriever,8,10,Pubert,,825,2520
688385280030670848,basset,9,10,Frönq,,5035,10180
688211956440801280,siberian_husky,12,10,,pupper,937,2426
688179443353796608,afghan_hound,12,10,Louis,,669,2328
688116655151435777,golden_retriever,13,10,Derby,,888,3093
688064179421470721,miniature_pinscher,10,10,Lizzie,pupper,408,1878
687841446767013888,golden_retriever,10,10,,,2872,6009
687826841265172480,old_english_sheepdog,11,10,Kilo,,1292,2989
687818504314159109,labrador_retriever,13,10,,,1080,2758
687732144991551489,samoyed,12,10,,pupper,750,1935
687704180304273409,cocker_spaniel,11,10,Trooper,,950,2660
687664829264453632,teddy,11,10,Ember,,576,2121
687494652870668288,schipperke,9,10,Blakely,pupper,654,2104
687476254459715584,golden_retriever,7,10,Marq,,619,2187
687460506001633280,golden_retriever,12,10,,,614,2243
687399393394311168,golden_retriever,11,10,Curtis,pupper,702,2081
687317306314240000,chow,10,10,Kramer,,10411,22073
687312378585812992,cardigan,10,10,Barry,,2146,4777
687127927494963200,golden_retriever,11,10,Tyrone,,2591,6004
687124485711986689,golden_retriever,7,10,,pupper,577,2371
687109925361856513,pekinese,9,10,Gordon,,2803,6370
687102708889812993,cocker_spaniel,11,10,Samson,,1124,2571
687096057537363968,american_staffordshire_terrier,11,10,Baxter,,695,2449
686947101016735744,cardigan,5,10,,,3582,9433
686760001961103360,collie,11,10,,pupper,1551,3852
686749460672679938,pembroke,11,10,Jackson,,1666,3812
686730991906516992,american_staffordshire_terrier,12,10,,pupper,1350,4543
686683045143953408,pekinese,8,10,,,912,3072
686618349602762752,papillon,12,10,,,1544,4042
686606069955735556,beagle,11,10,Mona,pupper,607,2071
686394059078897668,english_springer,11,10,Olivia,pupper,769,1928
686386521809772549,chow,10,10,Horace,,996,3553
686358356425093120,chihuahua,11,10,Crimson,,776,2398
686286779679375361,labrador_retriever,10,10,Birf,pupper,1887,4392
686050296934563840,west_highland_white_terrier,10,10,,,836,2420
686035780142297088,siberian_husky,12,10,,,138,1274
686034024800862208,norfolk_terrier,11,10,Flávio,,1324,3424
686007916130873345,malamute,4,20,,,472,2704
686003207160610816,miniature_pinscher,12,10,,,735,2009
685973236358713344,border_collie,11,10,,pupper,611,2326
685943807276412928,chow,3,10,Hammond,,696,1801
685681090388975616,golden_retriever,8,10,,pupper,140,2069
685667379192414208,golden_retriever,9,10,Olive,,666,2579
685547936038666240,pembroke,12,10,Brooks,,17465,35052
685532292383666176,cocker_spaniel,7,10,Otis,pupper,1298,3336
685325112850124800,dalmatian,14,10,,pupper,4535,10471
685321586178670592,cocker_spaniel,9,10,,,735,2910
685307451701334016,pembroke,10,10,Rocky,,496,2262
685268753634967552,staffordshire_bullterrier,11,10,,,1371,3419
685198997565345792,eskimo_dog,11,10,Petrick,floofer,764,2566
685169283572338688,chihuahua,10,10,Hubertson,pupper,1620,4489
684969860808454144,labrador_retriever,11,10,Alfie,,421,2374
684940049151070208,golden_retriever,5,10,,,1191,3523
684926975086034944,cocker_spaniel,5,10,Jerry,,552,3849
684914660081053696,chow,12,10,Oreo,,1662,3848
684902183876321280,pembroke,11,10,Bruiser,,605,2053
684830982659280897,labrador_retriever,11,10,Perry,,24514,38551
684800227459624960,lakeland_terrier,5,10,,pupper,1124,2979
684594889858887680,miniature_pinscher,13,10,,pupper,4016,9843
684567543613382656,chow,10,10,,,1418,3312
684538444857667585,tibetan_mastiff,12,10,,pupper,1085,2915
684481074559381504,pembroke,4,10,Bobby,,1320,4249
684241637099323392,malinois,10,10,Pippa,,3727,8999
684225744407494656,siberian_husky,10,10,Jeph,,239,1369
684222868335505415,norwegian_elkhound,12,10,Obi,,1563,4225
684200372118904832,irish_setter,143,130,,,1177,2394
684195085588783105,chow,121,110,,,595,2108
684188786104872960,cardigan,6,10,,,1343,3831
684177701129875456,vizsla,9,10,Tino,,764,2215
684147889187209216,arabian_camel,10,10,,,1703,3265
684122891630342144,golden_retriever,10,10,Kulet,,539,2176
684097758874210310,seat_belt,12,10,Sweets,pupper,1621,4515
683857920510050305,chihuahua,11,10,,,1262,4163
683852578183077888,golden_retriever,10,10,Lupe,,397,2111
683849932751646720,labrador_retriever,10,10,Sadie,,1116,2896
683834909291606017,golden_retriever,10,10,Tiger,,1265,2880
683828599284170753,cocker_spaniel,5,10,Jiminy,,1195,3053
683773439333797890,airedale,9,10,,pupper,1533,3684
683742671509258241,seat_belt,12,10,,pupper,3781,7162
683515932363329536,rottweiler,9,10,Buddy,,3291,8058
683498322573824003,vizsla,11,10,Sebastian,,1095,3469
683481228088049664,pomeranian,11,10,,,1118,2878
683462770029932544,greater_swiss_mountain_dog,11,10,Griffin,,761,2676
683449695444799489,labrador_retriever,11,10,Banjo,pupper,1837,4290
683391852557561860,norwich_terrier,8,10,,pupper,2702,8356
683357973142474752,staffordshire_bullterrier,10,10,,,1059,3238
683142553609318400,malamute,11,10,Jack,,1173,3162
683111407806746624,malamute,10,10,,,1034,3736
683098815881154561,flat-coated_retriever,9,10,Brandy,pupper,736,2361
683078886620553216,golden_retriever,10,10,Larry,pupper,634,2176
683030066213818368,pembroke,12,10,,,832,2370
682962037429899265,beagle,9,10,,pupper,15043,26239
682808988178739200,pekinese,10,10,Lulu,,210,1953
682788441537560576,staffordshire_bullterrier,7,11,Darrel,,1258,2706
682750546109968385,golden_retriever,20,16,,,494,1674
682697186228989953,bath_towel,12,10,,pupper,397,1440
682638830361513985,irish_setter,12,10,,,675,2266
682429480204398592,bull_mastiff,11,10,Joey,,1320,3769
682406705142087680,golden_retriever,12,10,,,2019,8319
682393905736888321,toy_terrier,8,10,,,773,2441
682389078323662849,doberman,7,10,Patrick,pupper,518,1828
682303737705140231,great_dane,11,10,Kreg,,1135,3389
682259524040966145,dingo,9,10,Brody,,1375,4578
682242692827447297,norwegian_elkhound,9,10,Todo,,1341,3566
682088079302213632,beagle,9,10,Jax,,11271,20108
682059653698686977,siamese_cat,11,10,Samson,,1915,5442
682047327939461121,doormat,12,10,,,1088,3525
682032003584274432,golden_retriever,11,10,Tess,,2294,7223
682003177596559360,cocker_spaniel,10,10,,,1722,3464
681981167097122816,samoyed,11,10,Ulysses,,1161,3043
681891461017812993,malamute,5,10,,,951,2706
681694085539872773,french_bulldog,12,10,Jimothy,,4581,14010
681679526984871937,siberian_husky,10,10,Charlie,pupper,499,1923
681654059175129088,labrador_retriever,11,10,Bo,pupper,1045,2903
681610798867845120,golden_retriever,7,10,,pupper,533,2100
681579835668455424,miniature_poodle,12,10,Toffee,pupper,1489,3893
681523177663676416,golden_retriever,12,10,,,6620,15749
681340665377193984,dalmatian,8,10,Apollo,,313,1803
681320187870711809,german_shepherd,5,10,,,863,2918
681302363064414209,border_collie,9,10,Asher,,2072,4347
681297372102656000,tibetan_mastiff,11,10,Glacier,,1091,3490
681281657291280384,chihuahua,3,10,Chuck,,1258,3520
681261549936340994,english_setter,12,10,actually,,308,1597
681242418453299201,pomeranian,11,10,Sarge,,624,1645
681231109724700672,labrador_retriever,9,10,Panda,,540,2629
680970795137544192,chihuahua,11,10,,pupper,749,2665
680959110691590145,malamute,11,10,Aspen,,2243,4986
680940246314430465,dishwasher,9,10,,,1225,3544
680934982542561280,kelpie,9,10,Ozzie,,497,2285
680913438424612864,saluki,4,10,Alice,,705,2609
680889648562991104,golden_retriever,10,10,Sadie,,418,1945
680836378243002368,tibetan_mastiff,11,10,Griswold,,1513,3766
680805554198020098,doberman,9,10,Cheesy,,751,2370
680801747103793152,ice_bear,12,10,Ellie,pupper,925,2600
680798457301471234,pug,9,10,,,1182,3134
680609293079592961,curly-coated_retriever,10,10,,,816,2906
680583894916304897,cocker_spaniel,6,10,Moofasa,,1514,3939
680497766108381184,golden_retriever,9,10,Brody,,2162,4639
680494726643068929,miniature_schnauzer,8,10,Penny,,542,1879
680473011644985345,swing,12,10,Percy,,844,2778
680440374763077632,norwegian_elkhound,26,10,,,564,1583
680221482581123072,chihuahua,10,10,Hector,pupper,329,1598
680206703334408192,labrador_retriever,11,10,,,1323,3115
680191257256136705,standard_poodle,10,10,CeCe,,577,2356
680145970311643136,standard_poodle,10,10,,pupper,1972,3955
680130881361686529,border_terrier,12,10,Goliath,,1078,2519
680115823365742593,rottweiler,10,10,Kawhi,pupper,1028,2972
680100725817409536,cardigan,10,10,Reggie,,1554,3891
680085611152338944,acorn_squash,9,10,Ozzy,,10034,13959
680055455951884288,american_staffordshire_terrier,12,10,by,,8067,18278
679872969355714560,gordon_setter,10,10,Sammy,,749,2365
679862121895714818,golden_retriever,5,10,Penelope,,706,2678
679854723806179328,west_highland_white_terrier,10,10,Rocco,,1402,3143
679844490799091713,golden_retriever,11,10,,,887,2593
679828447187857408,old_english_sheepdog,7,10,Bruce,,15839,39726
679777920601223168,pomeranian,10,10,Willie,,1281,3390
679736210798047232,german_shepherd,13,10,,pupper,918,2311
679729593985699840,irish_setter,10,10,Rinna,pupper,937,2367
679722016581222400,doberman,9,10,,,539,1817
679530280114372609,golden_retriever,8,10,Hunter,,2347,5208
679527802031484928,saint_bernard,8,10,Mike,,823,2892
679511351870550016,golden_retriever,7,10,,,1461,3711
679503373272485890,samoyed,11,10,,pupper,1673,3484
679475951516934144,pomeranian,7,10,William,,728,2304
679462823135686656,samoyed,8,10,Dwight,pupper,21324,34856
679405845277462528,cocker_spaniel,9,10,Evy,,1364,2594
679158373988876288,samoyed,11,10,Hurley,,9193,23568
679148763231985668,malinois,10,10,,,1163,3028
679132435750195208,lakeland_terrier,11,10,Rubio,,1314,3253
679111216690831360,bathtub,8,10,,,2893,6514
679062614270468097,samoyed,10,10,Louis,,9299,18712
679047485189439488,cowboy_boot,12,10,officially,,781,2460
679001094530465792,dingo,11,10,Chompsky,,1378,3075
678991772295516161,cairn,9,10,,,1333,2537
678969228704284672,schipperke,11,10,Rascal,,528,1796
678798276842360832,pembroke,11,10,Lola,,1350,3804
678774928607469569,english_setter,12,10,,pupper,1043,3037
678767140346941444,border_terrier,7,10,Linda,,1553,3864
